ID	DOCULECT	CONCEPT	VALUE	FORM	PROTO	PROTO_FORMS	COGIDS	TOKENS
3303	Maru	merchant	vai³¹ lɔʔ⁵⁵ xɔ³¹ pju³¹	vai³¹+lɔʔ⁵⁵+xɔ³¹+pju³¹	   	*wai   	652 3268 3269 3270	v ai ³¹ + l ɔ ʔ ⁵⁵ + x ɔ ³¹ + p j u ³¹
3914	Atsi	mess up	lo̱ʔ⁵⁵ tʃhau⁵¹	lo̱ʔ⁵⁵+tʃhau⁵¹	 	 	822 3551	l o̱ ʔ ⁵⁵ + tʃʰ au ⁵¹
3915	Bola	mess up	la̱ʔ⁵⁵ sɔt⁵⁵	la̱ʔ⁵⁵+sɔt⁵⁵	 	*ʔlak 	822 3552	l a̱ ʔ ⁵⁵ + s ɔ t ⁵⁵
3916	Maru	mess up	lɔ̱ʔ⁵⁵ sa̱t⁵⁵	lɔ̱ʔ⁵⁵+sa̱t⁵⁵	 	*ʔlak 	822 3553	l ɔ̱ ʔ ⁵⁵ + s a̱ t ⁵⁵
3917	Xiandao	mess up	l̥ɔŋ⁵⁵ ʂaŋ³¹	l̥ɔŋ⁵⁵+ʂaŋ³¹	 	 	822 3554	l̥ ɔ ŋ ⁵⁵ + ʂ a ŋ ³¹
1943	Old_Burmese	middle	aʔ lay	aʔ+lai	 	 *lai	2616 352	a ʔ + l ai
1944	Rangoon	middle	ɑ⁵³ lɛ²²	ɑ⁵³+lɛ²²	 	 	2617 353	ɑ ⁵³ + l ɛ ²²
4825	ProtoBurmish	middle	*lai	lai¹	*lai	*lai	352	l ai ¹
884	Maru	midnight	kɛ̃³¹ kauŋ³⁵	kɛ̃³¹+kauŋ³⁵	 	*gam 	144 2074	k ɛ̃ ³¹ + k au ŋ ³⁵
904	Bola	midnight	kɛ̃⁵⁵ kauŋ³¹ jaʔ³¹	kɛ̃⁵⁵+kauŋ³¹+jaʔ³¹	  	*gam / *gan  *jak	144 2082 210	k ɛ̃ ⁵⁵ + k au ŋ ³¹ + j a ʔ ³¹
1942	Maru	mile (=0.5 kilometer)	li³¹	li³¹		*le	351	l i ³¹
4824	ProtoBurmish	mile (=0.5 kilometer)	*le	le¹	*le	*le	351	l e ¹
4332	Bola	milk	nɔ̆³¹ nau³⁵	nɔ̆³¹+nau³⁵	 	 	894 3692	n ɔ̆ ³¹ + n au ³⁵
4333	Old_Burmese	millet	chat	chat		*ʔtsat / *ʔtʃat / *ʔtsat / *ʔtʃat / *tsat / *tʃat / *tsat / *tʃat	269	ch/tʃʰ a t
4334	Rangoon	millet	shɑʔ⁴	shɑʔ⁴			894	sʰ ɑ ʔ ⁴
4335	Atsi	millet	tsa̱p⁵⁵	tsa̱p⁵⁵			894	ts a̱ p ⁵⁵
4336	Bola	millet	tsɛ̱ʔ⁵⁵	tsɛ̱ʔ⁵⁵		*ʔtsap / *ʔtsat	894	ts ɛ̱ ʔ ⁵⁵
4337	Maru	millet	tsɛ̱ʔ⁵⁵	tsɛ̱ʔ⁵⁵		*ʔtsap / *ʔtsat	640	ts ɛ̱ ʔ ⁵⁵
4338	Xiandao	millet	sap⁵⁵	sap⁵⁵			894	s a p ⁵⁵
4742	ProtoBurmish	millet	*tsat	tsat⁴	*tsat	*tsat	269	ts a t ⁴
5113	ProtoBurmish	millet	*ʔtsap	ˀtsap⁴	*ʔtsap	*ʔtsap	640	ˀts a p ⁴
5367	ProtoBurmish	millet	*ʔtsat	ˀtsat⁴	*ʔtsat	*ʔtsat	894	ˀts a t ⁴
1161	Maru	million	tă³¹ jɔ³¹ van³⁵	tă³¹+jɔ³¹+van³⁵	  	 *ja 	2183 206 2184	t ă ³¹ + j ɔ ³¹ + v a n ³⁵
2025	Achang_Longchuan	millstones	lui³⁵	lui³⁵		*luiX	374	l ui ³⁵
2026	Atsi	millstones	lui⁵⁵	lui⁵⁵			374	l ui ⁵⁵
2027	Bola	millstones	lui³⁵	lui³⁵		*luiX	374	l ui ³⁵
2028	Lashi	millstones	luk³¹ lə̱ŋ³³	luk³¹+lə̱ŋ³³	 	 	374 2649	l u k ³¹ + l ə̱ ŋ ³³
2029	Maru	millstones	lui³⁵	lui³⁵		*luiH	375	l ui ³⁵
2030	Xiandao	millstones	lui³⁵	lui³⁵			374	l ui ³⁵
4847	ProtoBurmish	millstones	*luiX	lui³	*luiX	*luiX	374	l ui ³
4848	ProtoBurmish	millstones	*luiH	lui²	*luiH	*luiH	375	l ui ²
3294	Bola	mole	mə̆³¹ va³¹	mə̆³¹+va³¹	 	 *waH	3265 1553	m ə̆ ³¹ + v a ³¹
1027	Rangoon	monk	phõ⁵⁵ tɕi⁵⁵	phõ⁵⁵+tɕi⁵⁵	 	 	2152 140	pʰ õ ⁵⁵ + tɕ i ⁵⁵
1028	Achang_Longchuan	monk	pɔŋ³¹ tɕi⁵⁵	pɔŋ³¹+tɕi⁵⁵	 	 *gjai / *gji / *gje	2153 138	p ɔ ŋ ³¹ + tɕ i ⁵⁵
1029	Atsi	monk	puŋ²¹ kji²¹	puŋ²¹+kji²¹	 	 	2154 140	p u ŋ ²¹ + k j i ²¹
1030	Bola	monk	puŋ³¹ kji³¹	puŋ³¹+kji³¹	 	 *gjiH / *gjeH	2155 175	p u ŋ ³¹ + k j i ³¹
1031	Lashi	monk	pɔŋ³¹ kji̱⁵⁵	pɔŋ³¹+kji̱⁵⁵	 	 	2156 140	p ɔ ŋ ³¹ + k j i̱ ⁵⁵
1032	Maru	monk	puŋ³¹ kji³¹	puŋ³¹+kji³¹	 	 *gje / *gre	2157 140	p u ŋ ³¹ + k j i ³¹
1033	Xiandao	monk	puŋ³¹ ci⁵⁵	puŋ³¹+ci⁵⁵	 	 	2158 140	p u ŋ ³¹ + c i ⁵⁵
4613	ProtoBurmish	monk	*gje	gje¹	*gje	*gje	140	g j e ¹
2301	Old_Burmese	monkey	myo₂k	mjOk		*mjuk	452	m j o₂/ɔ k
2302	Rangoon	monkey	mjɑuʔ⁴	mjɑuʔ⁴			452	m j ɑu ʔ ⁴
2303	Achang_Longchuan	monkey	ȵuʔ⁵⁵	ȵuʔ⁵⁵		*mjuk / *njuk / *ɲuk	452	ȵ u ʔ ⁵⁵
2304	Atsi	monkey	mjuʔ²¹	mjuʔ²¹			452	m j u ʔ ²¹
2305	Bola	monkey	mjauʔ³¹	mjauʔ³¹			452	m j au ʔ ³¹
2306	Lashi	monkey	mjuk³¹	mjuk³¹			452	m j u k ³¹
2307	Maru	monkey	mjauk³¹	mjauk³¹		*mjuk / *mruk	452	m j au k ³¹
2308	Xiandao	monkey	ɲuʔ⁵⁵	ɲuʔ⁵⁵			452	ɲ u ʔ ⁵⁵
4925	ProtoBurmish	monkey	*mjuk	mjuk⁴	*mjuk	*mjuk	452	m j u k ⁴
1441	Lashi	month	lə̆⁵⁵ mo⁵⁵	lə̆⁵⁵+mo⁵⁵	 	 	260 1229	l ə̆ ⁵⁵ + m o ⁵⁵
3878	Rangoon	month	lɑ⁵³	lɑ⁵³			818	l ɑ ⁵³
3879	Achang_Longchuan	month	pau⁵¹ l̥ɔ³⁵	pau⁵¹+l̥ɔ³⁵	 	 *ʔlaX	3532 1637	p au ⁵¹ + l̥ ɔ ³⁵
3880	Atsi	month	lŏ̱⁵⁵ mo⁵⁵	lŏ̱⁵⁵+mo⁵⁵	 	 	818 3533	l ŏ̱ ⁵⁵ + m o ⁵⁵
3881	Bola	month	lɛ̱̃³⁵ ma³¹	lɛ̱̃³⁵+ma³¹	 	*ʔlamX / *ʔlanX 	819 3534	l ɛ̱̃ ³⁵ + m a ³¹
3882	Maru	month	lɔ̱⁵⁵	lɔ̱⁵⁵		*ʔlaX	818	l ɔ̱ ⁵⁵
3883	Xiandao	month	lɤn³¹	lɤn³¹			818	l ɤ n ³¹
5292	ProtoBurmish	month	*ʔlamX	ˀlam³	*ʔlamX	*ʔlamX	819	ˀl a m ³
1442	Atsi	month's (work)	khjap⁵⁵	khjap⁵⁵			260	kʰ j a p ⁵⁵
1443	Lashi	month's (work)	khjap⁵⁵	khjap⁵⁵			260	kʰ j a p ⁵⁵
1444	Maru	month's (work)	khjɛʔ⁵⁵	khjɛʔ⁵⁵		*kjap / *kjat / *krap / *krat	260	kʰ j ɛ ʔ ⁵⁵
3884	Rangoon	month's (work)	lɑ⁵³	lɑ⁵³			818	l ɑ ⁵³
3885	Xiandao	month's (work)	lɤn³¹	lɤn³¹			818	l ɤ n ³¹
2374	Achang_Longchuan	moo	mʐəŋ⁵⁵	mʐəŋ⁵⁵		*mriŋ	459	m ʐ ə ŋ ⁵⁵
2375	Bola	moo	mjaŋ⁵⁵	mjaŋ⁵⁵		*mjiŋ	460	m j a ŋ ⁵⁵
2376	Lashi	moo	mjəːŋ³¹	mjəːŋ³¹			459	m j əː ŋ ³¹
2377	Maru	moo	mjaŋ³¹	mjaŋ³¹		*mjiŋ / *mriŋ	459	m j a ŋ ³¹
2378	Xiandao	moo	mɯŋ⁵⁵	mɯŋ⁵⁵			459	m ɯ ŋ ⁵⁵
2588	Atsi	moon	lo̱⁵⁵ mo⁵⁵	lo̱⁵⁵+mo⁵⁵	 	 	2942 1424	l o̱ ⁵⁵ + m o ⁵⁵
926	Atsi	morning	nap²¹ kjo̱⁵⁵	nap²¹+kjo̱⁵⁵	 	 	477 161	n a p ²¹ + k j o̱ ⁵⁵
927	Bola	morning	nɛʔ³¹ kɔ̃⁵⁵	nɛʔ³¹+kɔ̃⁵⁵	 	*nap / *nat *gaŋ	477 1148	n ɛ ʔ ³¹ + k ɔ̃ ⁵⁵
928	Xiandao	morning	nap⁵⁵ mɔ⁵¹	nap⁵⁵+mɔ⁵¹	 	 	477 161	n a p ⁵⁵ + m ɔ ⁵¹
2549	Old_Burmese	morning	nam nak	nam+nak	 	*nam *nak	468 1413	n a m + n a k
2589	Achang_Longchuan	morning	ni³¹ ʐua³¹	ni³¹+ʐwa³¹	 	*naiH / *niH 	479 2943	n i ³¹ + ʐ w a ³¹
2590	Lashi	morning	nap³¹ sɔn⁵⁵	nap³¹+sɔn⁵⁵	 	 	477 2944	n a p ³¹ + s ɔ n ⁵⁵
2591	Maru	morning	nɛʔ³¹ sum³¹	nɛʔ³¹+sum³¹	 	*nap / *nat 	1425 2945	n ɛ ʔ ³¹ + s u m ³¹
4952	ProtoBurmish	morning	*naiH	nai²	*naiH	*naiH	479	n ai ²
3787	Old_Burmese	mosquito	khraṅ	khraṅ		*ʔkraŋ / *ʔkraŋ / *kraŋ	791	kʰ r a ṅ/ŋ
3788	Rangoon	mosquito	tɕhĩ²²	tɕhĩ²²			791	tɕʰ ĩ ²²
3789	Atsi	mosquito	kja̱ŋ⁵¹	kja̱ŋ⁵¹			791	k j a̱ ŋ ⁵¹
3790	Bola	mosquito	kjɔ̱̃⁵⁵	kjɔ̱̃⁵⁵		*ʔkjaŋ	792	k j ɔ̱̃ ⁵⁵
3791	Lashi	mosquito	kja̱ŋ³³	kja̱ŋ³³			791	k j a̱ ŋ ³³
3792	Maru	mosquito	kjɔ̱̃³¹	kjɔ̱̃³¹		*ʔkjaŋ / *ʔkraŋ	791	k j ɔ̱̃ ³¹
3793	Xiandao	mosquito	caŋ³¹ khʐaŋ⁵⁵	caŋ³¹+khʐaŋ⁵⁵	 	 	3472 791	c a ŋ ³¹ + kʰ ʐ a ŋ ⁵⁵
5264	ProtoBurmish	mosquito	*ʔkraŋ	ˀkraŋ¹	*ʔkraŋ	*ʔkraŋ	791	ˀk r a ŋ ¹
5265	ProtoBurmish	mosquito	*ʔkjaŋ	ˀkjaŋ¹	*ʔkjaŋ	*ʔkjaŋ	792	ˀk j a ŋ ¹
1000	Achang_Longchuan	mother-in-law	tɕɔ³¹ tʂau³¹	tɕɔ³¹+tʂau³¹	 	*gjaH 	167 2142	tɕ ɔ ³¹ + ʈʂ au ³¹
1118	Old_Burmese	mouse	kro₁k	krUk		*grok	196	k r o₁/ʊ k
1119	Rangoon	mouse	tɕwɛʔ⁴	tɕwɛʔ⁴			196	tɕ w ɛ ʔ ⁴
1120	Achang_Longchuan	mouse	kʐoʔ⁵⁵	kʐoʔ⁵⁵		*gruk / *grok	196	k ʐ o ʔ ⁵⁵
1121	Bola	mouse	ɣɔʔ³¹ naʔ³¹	ɣɔʔ³¹+naʔ³¹	 	 *nak	468 1188	ɣ ɔ ʔ ³¹ + n a ʔ ³¹
1122	Maru	mouse	ɣuk³¹ nɔʔ³¹	ɣuk³¹+nɔʔ³¹	 	*ru / *ruH / *ruX *nak	468 1189	ɣ u k ³¹ + n ɔ ʔ ³¹
1123	Xiandao	mouse	kʐoʔ⁵⁵	kʐoʔ⁵⁵			196	k ʐ o ʔ ⁵⁵
2534	Atsi	mouse	ŋĕ²¹ noʔ²¹	ŋĕ²¹+noʔ²¹	 	 	2906 1408	ŋ ĕ ²¹ + n o ʔ ²¹
2535	Lashi	mouse	kjĭ²¹ nɔʔ³¹	kjĭ²¹+nɔʔ³¹	 	 	2907 1409	k j ĭ ²¹ + n ɔ ʔ ³¹
4669	ProtoBurmish	mouse	*grok	grok⁴	*grok	*grok	196	g r o k ⁴
4085	Old_Burmese	mouth	nhut	nhut		*ʔnut / *ʔnut	841	nʰ u t
4086	Achang_Longchuan	mouth	ȵ̥ot⁵³	ȵ̥ot⁵³			841	ȵ̥ o t ⁵³
4087	Atsi	mouth	nu̱t⁵⁵	nu̱t⁵⁵			841	n u̱ t ⁵⁵
4088	Bola	mouth	nɔ̱t⁵⁵	nɔ̱t⁵⁵			841	n ɔ̱ t ⁵⁵
4089	Lashi	mouth	nua̱t⁵⁵	nwa̱t⁵⁵			841	n w a̱ t ⁵⁵
4090	Maru	mouth	na̱t⁵⁵	na̱t⁵⁵		*ʔnut / *ʔnit	841	n a̱ t ⁵⁵
4091	Xiandao	mouth	n̥ut⁵⁵	n̥ut⁵⁵			841	n̥ u t ⁵⁵
5314	ProtoBurmish	mouth	*ʔnut	ˀnut⁴	*ʔnut	*ʔnut	841	ˀn u t ⁴
3482	Achang_Longchuan	mow / cut (grass)	ʐit⁵⁵	ʐit⁵⁵			714	ʐ i t ⁵⁵
3483	Xiandao	mow / cut (grass)	ʐɯt⁵⁵	ʐɯt⁵⁵			714	ʐ ɯ t ⁵⁵
4006	Old_Burmese	mucus (nasal)	nhap	nhap		*ʔnap / *ʔnap	835	nʰ a p
4007	Rangoon	mucus (nasal)	hnɑʔ⁴	n̥ɑʔ⁴			835	n̥ ɑ ʔ ⁴
4008	Achang_Longchuan	mucus (nasal)	n̥ap⁵⁵	n̥ap⁵⁵		*ʔnap	835	n̥ a p ⁵⁵
4009	Atsi	mucus (nasal)	na̱p⁵⁵	na̱p⁵⁵			835	n a̱ p ⁵⁵
4010	Bola	mucus (nasal)	nɛ̱ʔ⁵⁵	nɛ̱ʔ⁵⁵		*ʔnap / *ʔnat	835	n ɛ̱ ʔ ⁵⁵
4011	Lashi	mucus (nasal)	na̱p⁵⁵	na̱p⁵⁵			835	n a̱ p ⁵⁵
4012	Maru	mucus (nasal)	nɛ̱ʔ⁵⁵	nɛ̱ʔ⁵⁵		*ʔnap / *ʔnat	835	n ɛ̱ ʔ ⁵⁵
4013	Xiandao	mucus (nasal)	n̥ap⁵⁵	n̥ap⁵⁵			835	n̥ a p ⁵⁵
5308	ProtoBurmish	mucus (nasal)	*ʔnap	ˀnap⁴	*ʔnap	*ʔnap	835	ˀn a p ⁴
2188	Maru	mud	mjik³¹ tsa̱i³⁵	mjik³¹+tsa̱i³⁵	 	*mji / *mjiH / *mjiX / *mri / *mriH / *mriX 	400 2725	m j i k ³¹ + ts a̱i ³⁵
3918	Atsi	muddle (the water)	lo̱ʔ⁵⁵ mui⁵¹	lo̱ʔ⁵⁵+mui⁵¹	 	 	822 3555	l o̱ ʔ ⁵⁵ + m ui ⁵¹
3919	Bola	muddle (the water)	la̱ʔ⁵⁵ mø⁵⁵	la̱ʔ⁵⁵+mø⁵⁵	 	*ʔlak 	822 3556	l a̱ ʔ ⁵⁵ + m ø ⁵⁵
3920	Lashi	muddle (the water)	loːu³³ mə̱ː³³	loːu³³+mə̱ː³³	 	 	822 3557	l oːu ³³ + m ə̱ː ³³
3430	Achang_Longchuan	muddy / turbid	ŋui⁵⁵	ŋui⁵⁵		*ŋui	696	ŋ ui ⁵⁵
3431	Xiandao	muddy / turbid	nup⁵⁵	nup⁵⁵			696	n u p ⁵⁵
4383	Atsi	muntjac / deer (barking)	tʃi²¹ tʃhi⁵¹	tʃi²¹+tʃhi⁵¹	 	 	3710 647	tʃ i ²¹ + tʃʰ i ⁵¹
4384	Bola	muntjac / deer (barking)	tʃhɛ̆t³¹ tʃhi⁵⁵	tʃhɛ̆t³¹+tʃhi⁵⁵	 	 *tʃi / *tʃe	3711 647	tʃʰ ɛ̆ t ³¹ + tʃʰ i ⁵⁵
4385	Maru	muntjac / deer (barking)	ʃɔ̆³⁵ tʃhik⁵⁵	ʃɔ̆³⁵+tʃhik⁵⁵	 	 *tʃi / *tʃiH / *tʃiX	3712 1680	ʃ ɔ̆ ³⁵ + tʃʰ i k ⁵⁵
4386	Xiandao	muntjac / deer (barking)	tshi⁵⁵	tshi⁵⁵			1681	tsʰ i ⁵⁵
2408	Old_Burmese	mushroom	mhuiw	mhui̯		*ʔmu / *ʔmu	462	mʰ ui̯
2409	Rangoon	mushroom	hmo²²	hmo²²			463	h m o ²²
2410	Achang_Longchuan	mushroom	mau⁵⁵	mau⁵⁵		*mu	463	m au ⁵⁵
2411	Atsi	mushroom	mau⁵¹ lu⁵¹	mau⁵¹+lu⁵¹	 	 	463 2829	m au ⁵¹ + l u ⁵¹
2412	Bola	mushroom	mau⁵⁵	mau⁵⁵			463	m au ⁵⁵
2413	Lashi	mushroom	mou³¹ lu³¹	mou³¹+lu³¹	 	 	463 2830	m ou ³¹ + l u ³¹
2414	Maru	mushroom	muk³¹	muk³¹		*mu / *muH / *muX	464	m u k ³¹
4935	ProtoBurmish	mushroom	*ʔmu	ˀmu¹	*ʔmu	*ʔmu	462	ˀm u ¹
4936	ProtoBurmish	mushroom	*mu	mu¹	*mu	*mu	463	m u ¹
1851	Old_Burmese	nail	lak sañḥ	lak+sañḥ	 	*lak *ʔsiŋH / *siŋH / *ʃiŋH	334 561	l a k + s a ñ/ɲ ḥ/⁵
1852	Rangoon	nail	lɛʔ⁴ tθɛ⁵⁵	lɛʔ⁴+tθɛ⁵⁵	 	 	334 562	l ɛ ʔ ⁴ + tθ ɛ ⁵⁵
1853	Achang_Longchuan	nail	lɔʔ⁵⁵ ʂəŋ³¹	lɔʔ⁵⁵+ʂəŋ³¹	 	*lak *ʔsiŋH / *siŋH / *ʃiŋH	334 562	l ɔ ʔ ⁵⁵ + ʂ ə ŋ ³¹
1854	Atsi	nail	loʔ²¹ siŋ²¹	loʔ²¹+siŋ²¹	 	 	334 1323	l o ʔ ²¹ + s i ŋ ²¹
1855	Bola	nail	laʔ³¹ saŋ³⁵	laʔ³¹+saŋ³⁵	 	*lak *siŋX	334 564	l a ʔ ³¹ + s a ŋ ³⁵
1856	Lashi	nail	lɔʔ³¹ sə̱ŋ⁵⁵	lɔʔ³¹+sə̱ŋ⁵⁵	 	 	334 562	l ɔ ʔ ³¹ + s ə̱ ŋ ⁵⁵
1857	Maru	nail	lɔʔ³¹ saŋ³⁵	lɔʔ³¹+saŋ³⁵	 	*lak *siŋH	334 562	l ɔ ʔ ³¹ + s a ŋ ³⁵
1858	Xiandao	nail	lɔʔ⁵⁵ ʂɯŋ³¹	lɔʔ⁵⁵+ʂɯŋ³¹	 	 	334 562	l ɔ ʔ ⁵⁵ + ʂ ɯ ŋ ³¹
5034	ProtoBurmish	nail	*ʔsiŋH	ˀsiŋ²	*ʔsiŋH	*ʔsiŋH	561	ˀs i ŋ ²
5035	ProtoBurmish	nail	*siŋH	siŋ²	*siŋH	*siŋH	562	s i ŋ ²
5037	ProtoBurmish	nail	*siŋX	siŋ³	*siŋX	*siŋX	564	s i ŋ ³
2222	Rangoon	nail / tack	tθɑ̃²² tɕhũ²²	tθɑ̃²²+tɕhũ²²	 	 	2743 433	tθ ɑ̃ ²² + tɕʰ ũ ²²
2223	Old_Burmese	name	mañ	mañ		*miŋ	433	m a ñ/ɲ
2224	Atsi	name	mjiŋ⁵¹	mjiŋ⁵¹			433	m j i ŋ ⁵¹
2225	Bola	name	maŋ⁵⁵	maŋ⁵⁵		*miŋ	433	m a ŋ ⁵⁵
2226	Lashi	name	mjiŋ³¹	mjiŋ³¹			433	m j i ŋ ³¹
2227	Maru	name	maŋ³¹	maŋ³¹		*miŋ	433	m a ŋ ³¹
4906	ProtoBurmish	name	*miŋ	miŋ¹	*miŋ	*miŋ	433	m i ŋ ¹
1076	Old_Burmese	narrow	kyañḥ	kjañḥ		*gjiŋH	188	k j a ñ/ɲ ḥ/⁵
1077	Rangoon	narrow	tɕĩ⁵⁵	tɕĩ⁵⁵			188	tɕ ĩ ⁵⁵
4365	Achang_Longchuan	narrow	ȵ̥ap⁵⁵	ȵ̥ap⁵⁵		*ʔɲap	902	ȵ̥ a p ⁵⁵
4366	Atsi	narrow	tʃa̱p⁵⁵	tʃa̱p⁵⁵			895	tʃ a̱ p ⁵⁵
4367	Bola	narrow	tʃɛ̱ʔ⁵⁵	tʃɛ̱ʔ⁵⁵		*ʔtʃap / *ʔtʃat	641	tʃ ɛ̱ ʔ ⁵⁵
4368	Lashi	narrow	tʃa̱ːp⁵⁵	tʃa̱ːp⁵⁵			1678	tʃ a̱ː p ⁵⁵
4369	Maru	narrow	tʃɛ̱ʔ⁵⁵	tʃɛ̱ʔ⁵⁵		*ʔtʃap / *ʔtʃat	641	tʃ ɛ̱ ʔ ⁵⁵
4370	Xiandao	narrow	ɲ̊ap⁵⁵	ɲ̊ap⁵⁵			895	ɲ̊ a p ⁵⁵
5375	ProtoBurmish	narrow	*ʔɲap	ˀɲap⁴	*ʔɲap	*ʔɲap	902	ˀɲ a p ⁴
1588	Achang_Longchuan	navel	tɕhi³¹ tɔt⁵⁵	tɕhi³¹+tɔt⁵⁵	 	*ʔkjaiH / *ʔkjiH / *ʔkjeH / *kjaiH / *kjiH / *kjeH 	288 2405	tɕʰ i ³¹ + t ɔ t ⁵⁵
3202	Old_Burmese	navel	khyak	khjak		*ʔkjak / *ʔkjak / *kjak	192	kʰ j a k
3203	Rangoon	navel	tɕhɛʔ⁴	tɕhɛʔ⁴			635	tɕʰ ɛ ʔ ⁴
3204	Atsi	navel	tʃhoʔ⁵⁵	tʃhoʔ⁵⁵			635	tʃʰ o ʔ ⁵⁵
3205	Bola	navel	tʃhaʔ⁵⁵	tʃhaʔ⁵⁵		*tʃak	636	tʃʰ a ʔ ⁵⁵
3206	Lashi	navel	tʃhɔʔ⁵⁵	tʃhɔʔ⁵⁵			1534	tʃʰ ɔ ʔ ⁵⁵
3207	Maru	navel	tʃhɔʔ⁵⁵	tʃhɔʔ⁵⁵		*tʃak	636	tʃʰ ɔ ʔ ⁵⁵
3208	Xiandao	navel	tʂhɔʔ⁵⁵ thoŋ³¹	tʂhɔʔ⁵⁵+thoŋ³¹	 	 	635 3231	ʈʂʰ ɔ ʔ ⁵⁵ + tʰ o ŋ ³¹
5109	ProtoBurmish	navel	*tʃak	tʃak⁴	*tʃak	*tʃak	636	tʃ a k ⁴
508	Rangoon	neck	lɛ²² pĩ⁵⁵	lɛ²²+pĩ⁵⁵	 	 	76 1025	l ɛ ²² + p ĩ ⁵⁵
509	Achang_Longchuan	neck	laŋ³¹ tsəŋ³¹	laŋ³¹+tsəŋ³¹	 	 *dziŋH	370 76	l a ŋ ³¹ + ts ə ŋ ³¹
510	Atsi	neck	liŋ⁵¹ tsiŋ²¹	liŋ⁵¹+tsiŋ²¹	 	 	76 1026	l i ŋ ⁵¹ + ts i ŋ ²¹
511	Bola	neck	laŋ⁵⁵ taŋ³¹	laŋ⁵⁵+taŋ³¹	 	*liŋ *diŋH / *dziŋH	75 1027	l a ŋ ⁵⁵ + t a ŋ ³¹
512	Lashi	neck	ləŋ³¹ tsəŋ³³	ləŋ³¹+tsəŋ³³	 	 	76 1028	l ə ŋ ³¹ + ts ə ŋ ³³
513	Maru	neck	laŋ³¹ tsaŋ³⁵	laŋ³¹+tsaŋ³⁵	 	*liŋ *dziŋH	370 76	l a ŋ ³¹ + ts a ŋ ³⁵
514	Xiandao	neck	lɤŋ³¹ tsɤŋ³¹	lɤŋ³¹+tsɤŋ³¹	 	 	76 1029	l ɤ ŋ ³¹ + ts ɤ ŋ ³¹
1991	Old_Burmese	neck	lañ	lañ		*liŋ	1347	l a ñ/ɲ
4549	ProtoBurmish	neck	*dziŋH	dziŋ²	*dziŋH	*dziŋH	76	dz i ŋ ²
4843	ProtoBurmish	neck	*liŋ	liŋ¹	*liŋ	*liŋ	370	l i ŋ ¹
4443	Old_Burmese	needle	ap	ap		*ʔap	932	a p
4444	Rangoon	needle	ɑʔ⁴	ɑʔ⁴			930	ɑ ʔ ⁴
4445	Achang_Longchuan	needle	ap⁵⁵	ap⁵⁵		*ʔap	932	a p ⁵⁵
4446	Atsi	needle	ap⁵⁵	ap⁵⁵			930	a p ⁵⁵
4447	Bola	needle	ŋɛ̱ʔ⁵⁵	ŋɛ̱ʔ⁵⁵		*ʔŋap / *ʔŋat	930	ŋ ɛ̱ ʔ ⁵⁵
4448	Lashi	needle	ŋa̱p⁵⁵	ŋa̱p⁵⁵			930	ŋ a̱ p ⁵⁵
4449	Maru	needle	ŋɛ̱ʔ⁵⁵	ŋɛ̱ʔ⁵⁵		*ʔŋap / *ʔŋat	930	ŋ ɛ̱ ʔ ⁵⁵
4450	Xiandao	needle	ap⁵⁵	ap⁵⁵			930	a p ⁵⁵
5403	ProtoBurmish	needle	*ʔŋap	ˀŋap⁴	*ʔŋap	*ʔŋap	930	ˀŋ a p ⁴
5405	ProtoBurmish	needle	*ʔap	ʔap⁴	*ʔap	*ʔap	932	ʔ a p ⁴
2402	Achang_Longchuan	neigh	mʐəŋ⁵⁵	mʐəŋ⁵⁵		*mriŋ	459	m ʐ ə ŋ ⁵⁵
2403	Atsi	neigh	mjiŋ⁵¹	mjiŋ⁵¹			459	m j i ŋ ⁵¹
2404	Bola	neigh	mjaŋ⁵⁵	mjaŋ⁵⁵		*mjiŋ	460	m j a ŋ ⁵⁵
2405	Lashi	neigh	mjaːŋ³¹	mjaːŋ³¹			459	m j aː ŋ ³¹
2406	Maru	neigh	mjaŋ³¹	mjaŋ³¹		*mjiŋ / *mriŋ	459	m j a ŋ ³¹
2407	Xiandao	neigh	mɯŋ⁵⁵	mɯŋ⁵⁵			459	m ɯ ŋ ⁵⁵
610	Achang_Longchuan	nephew (brother's son)	tsɔ³¹ lo³¹	tsɔ³¹+lo³¹	 	*dzaH 	1057 1928	ts ɔ ³¹ + l o ³¹
611	Atsi	nephew (brother's son)	tso²¹	tso²¹			1058	ts o ²¹
612	Lashi	nephew (brother's son)	tsŏ³³ sa̱ŋ³³	tsŏ³³+sa̱ŋ³³	 	 	1059 1929	ts ŏ ³³ + s a̱ ŋ ³³
613	Maru	nephew (brother's son)	tsɔ³⁵	tsɔ³⁵		*dzaH	93	ts ɔ ³⁵
614	Xiandao	nephew (brother's son)	tsɔ³¹ lu³¹	tsɔ³¹+lu³¹	 	 	1060 1930	ts ɔ ³¹ + l u ³¹
3021	Old_Burmese	nest (bird)	aʔ suik	aʔ+suik	 	 	3141 580	a ʔ + s ui k
3022	Rangoon	nest (bird)	ŋ̊ɛʔ⁴ tθɑiʔ⁴	ŋ̊ɛʔ⁴+tθɑiʔ⁴	 	 	680 580	ŋ̊ ɛ ʔ ⁴ + tθ ɑi ʔ ⁴
